date,gold_pct,sp500_pct,bonds2tr_pct,gdpworld,gdp,usdx,recession,bonds10tr,iyc,ppi,cpi,unrate,debt,fedrate,m0,m3,cbasstogdp,resins,sp500div,cape,stocktogdp,oil,indpro,houses,cp
1970-01-31,-0.5649717514124131,-7.647186617423429,0.5332407407407408,2997270.4955001003,1051200.0,117.4566675,1.0,0.0775,0.004557407407407408,36.5,37.9,0.039,372007.0,0.0898,76400.0,589600.0,5.696619999999999,28900.0,0.035,17.09,0.7898306697108067,3.35,37.9372,23900.0,55323.0
1970-02-28,0.0,5.269348388614459,0.5332407407407408,2997270.4955001003,1051200.0,117.4566675,1.0,0.069,0.004642407407407408,36.7,38.1,0.042,372007.0,0.0898,75200.0,586300.0,5.696619999999999,27900.0,0.0363,16.37,0.7898306697108067,3.35,37.9122,23900.0,55323.0
1970-03-31,0.5681818181818121,0.14525139664804954,0.5332407407407408,2997270.4955001003,1051200.0,117.4566675,1.0,0.0708,0.004624407407407408,36.7,38.3,0.044000000000000004,372007.0,0.0776,75300.0,587300.0,5.696619999999999,27500.0,0.0358,16.53,0.7898306697108067,3.35,37.863,23900.0,55323.0
1970-04-30,1.9774011299435124,-9.048309717728442,0.5332407407407408,2997270.4955001003,1067375.0,117.4566675,1.0,0.0782,0.004550407407407408,36.8,38.5,0.046,370094.0,0.081,76300.0,588400.0,5.696619999999999,28100.0,0.0369,15.87,0.7778615762969903,3.35,37.7656,24400.0,55194.0
1970-05-31,-0.8310249307479367,-6.096663395485768,0.5332407407407408,2997270.4955001003,1067375.0,117.4566675,1.0,0.0795,0.0045374074074074075,36.8,38.6,0.048,370094.0,0.0795,76600.0,591500.0,5.696619999999999,27900.0,0.0418,13.98,0.7778615762969903,3.35,37.7216,24400.0,55194.0
1970-06-30,-0.27932960893852776,-5.003265839320703,0.5332407407407408,2997270.4955001003,1067375.0,117.4566675,1.0,0.0768,0.0045644074074074085,36.9,38.8,0.049,370094.0,0.0761,76900.0,595200.0,5.696619999999999,27600.0,0.0421,13.8,0.7778615762969903,3.35,37.5996,24400.0,55194.0
1970-07-31,-0.5602240896358635,7.32948294829483,0.5332407407407408,2997270.4955001003,1086059.0,117.4566675,1.0,0.0738,0.004594407407407408,37.1,38.9,0.05,378678.0,0.0721,78000.0,599100.0,5.696619999999999,28100.0,0.042,13.73,0.7644796461334052,3.31,37.6919,23000.0,56132.0
1970-08-31,1.6901408450704203,4.445868033311973,0.5332407407407408,2997270.4955001003,1086059.0,117.4566675,1.0,0.07490000000000001,0.004583407407407408,36.9,39.0,0.051,378678.0,0.0662,78200.0,604900.0,5.696619999999999,28400.0,0.0409,14.1,0.7644796461334052,3.31,37.6247,23000.0,56132.0
1970-09-30,1.3850415512465464,3.410206084396461,0.5332407407407408,2997270.4955001003,1086059.0,117.4566675,1.0,0.0729,0.004603407407407408,37.1,39.2,0.054000000000000006,378678.0,0.0629,78700.0,611200.0,5.696619999999999,28800.0,0.0386,14.84,0.7644796461334052,3.31,37.3654,23000.0,56132.0
1970-10-31,2.4590163934426146,-1.245551601423489,0.5332407407407408,2997270.4955001003,1088608.0,117.4566675,1.0,0.0733,0.004599407407407408,37.1,39.4,0.055,389158.0,0.062,78700.0,616400.0,5.696619999999999,28600.0,0.0376,15.06,0.7626895999294512,3.31,36.6179,22600.0,53350.0
1970-11-30,0.8000000000000007,4.7447447447447555,0.5332407407407408,2997270.4955001003,1088608.0,117.4566675,1.0,0.0649,0.004683407407407408,37.1,39.6,0.059000000000000004,389158.0,0.055999999999999994,79500.0,621100.0,5.696619999999999,28700.0,0.0375,14.95,0.7626895999294512,3.31,36.3961,22600.0,53350.0
1970-12-31,-0.5291005291005124,5.676605504587151,0.5332407407407408,2997270.4955001003,1088608.0,117.4566675,1.0,0.065,0.004682407407407408,37.1,39.8,0.061,389158.0,0.049,81000.0,626500.0,5.696619999999999,29200.0,0.0349,15.87,0.7626895999294512,3.56,37.232,22600.0,53350.0
1971-01-31,2.127659574468077,4.047748236570792,0.5332407407407408,3310475.4919266403,1135156.0,120.239998,0.0,0.060899999999999996,0.004723407407407408,37.3,39.9,0.059000000000000004,391668.0,0.0414,81200.0,632900.0,5.920591,30400.0,0.0335,16.46,0.779954473217778,3.56,37.5184,24300.0,60152.0
1971-02-28,1.822916666666674,0.9073842302878665,0.5332407407407408,3310475.4919266403,1135156.0,120.260002,0.0,0.061399999999999996,0.004718407407407408,37.7,39.9,0.059000000000000004,391668.0,0.037200000000000004,80600.0,641000.0,5.920591,29900.0,0.0321,17.03,0.813218623695774,3.56,37.4469,24300.0,60152.0
1971-03-31,0.0,3.679586563307491,0.5332407407407408,3310475.4919266403,1135156.0,120.169998,0.0,0.0553,0.0047794074074074076,37.8,40.0,0.06,391668.0,0.0371,80800.0,649900.0,5.920591,29700.0,0.0312,17.4,0.813218623695774,3.56,37.4063,24300.0,60152.0
1971-04-30,2.0460358056265893,3.628750872295883,0.5332407407407408,3310475.4919266403,1156271.0,120.190002,0.0,0.0608,0.004724407407407408,37.9,40.1,0.059000000000000004,397305.0,0.0416,81600.0,658400.0,5.920591,29900.0,0.0302,17.92,0.8261471575435171,3.56,37.6164,25800.0,62420.0
1971-05-31,3.007518796992481,-4.155844155844168,0.5332407407407408,3310475.4919266403,1156271.0,119.43,0.0,0.0638,0.004694407407407408,38.1,40.3,0.059000000000000004,397305.0,0.0463,82400.0,666700.0,5.920591,30300.0,0.0305,17.56,0.797313086637994,3.56,37.8073,25800.0,62420.0
1971-06-30,-1.7031630170316392,-0.9334537789822295,0.5332407407407408,3310475.4919266403,1156271.0,119.160004,0.0,0.067,0.004662407407407408,38.2,40.5,0.059000000000000004,397305.0,0.049100000000000005,82900.0,673000.0,5.920591,30100.0,0.0311,17.08,0.797313086637994,3.56,37.9658,25800.0,62420.0
1971-07-31,5.693069306930698,-3.1610942249240215,0.5332407407407408,3310475.4919266403,1177675.0,118.760002,0.0,0.06849999999999999,0.004647407407407408,38.3,40.6,0.06,412268.0,0.053099999999999994,84200.0,679600.0,5.920591,30600.0,0.0313,16.89,0.7805124503789246,3.56,37.8556,25300.0,66544.0
1971-08-31,-3.9812646370023463,3.60954174513497,0.5332407407407408,3310475.4919266403,1177675.0,116.470001,0.0,0.06280000000000001,0.004704407407407408,38.5,40.7,0.061,412268.0,0.0557,84100.0,685500.0,5.920591,30500.0,0.0318,16.52,0.7805124503789246,3.56,37.6359,25300.0,66544.0
1971-09-30,4.634146341463419,-0.6967585580127222,0.5332407407407408,3310475.4919266403,1177675.0,114.93,0.0,0.06,0.004732407407407408,38.3,40.8,0.06,412268.0,0.0555,84400.0,692500.0,5.920591,30800.0,0.0311,16.86,0.776292270787781,3.56,38.2476,25300.0,66544.0
1971-10-31,-0.6993006993006978,-4.179377669310558,0.5332407407407408,3310475.4919266403,1190297.0,114.650002,0.0,0.0587,0.004745407407407408,38.3,40.9,0.057999999999999996,424131.0,0.052000000000000005,84700.0,698400.0,5.920591,30800.0,0.0317,16.43,0.7318761619999042,3.56,38.5339,25500.0,68735.0
1971-11-30,3.0516431924882514,-0.2546959567017004,0.5332407407407408,3310475.4919266403,1190297.0,114.010002,0.0,0.0593,0.0047394074074074075,38.3,41.0,0.06,424131.0,0.049100000000000005,85500.0,704600.0,5.920591,30900.0,0.0332,15.64,0.7318761619999042,3.56,38.6974,25500.0,68735.0
1971-12-31,-0.2277904328018221,8.617938078519005,0.5332407407407408,3310475.4919266403,1190297.0,111.209999,0.0,0.058899999999999994,0.004743407407407408,38.6,41.1,0.06,424131.0,0.0414,86800.0,710300.0,5.920591,31300.0,0.031,16.6,0.7974984394651082,3.56,39.1441,25500.0,68735.0
1972-01-31,8.219178082191792,1.8121265550004928,0.5332407407407408,3816822.73889891,1230609.0,109.599998,0.0,0.060899999999999996,0.004723407407407408,38.8,41.2,0.057999999999999996,427344.0,0.0351,87200.0,717700.0,5.457544,32900.0,0.0297,17.26,0.7936964543571516,3.56,40.0823,26200.0,72785.0
1972-02-29,2.320675105485237,2.5303059457379318,0.5332407407407408,3816822.73889891,1230609.0,108.68,0.0,0.0604,0.004728407407407408,39.2,41.4,0.057,427344.0,0.033,86100.0,725700.0,5.457544,31900.0,0.0292,17.46,0.8173107786469951,3.56,40.485,26200.0,72785.0
1972-03-31,0.20618556701030855,0.5911607394201157,0.5332407407407408,3816822.73889891,1230609.0,108.400002,0.0,0.061200000000000004,0.0047204074074074075,39.2,41.4,0.057999999999999996,427344.0,0.0383,86700.0,733500.0,5.457544,31900.0,0.0285,17.81,0.8284272258694679,3.56,40.7718,26200.0,72785.0
1972-04-30,2.6748971193415683,0.4384328358209011,0.5332407407407408,3816822.73889891,1266369.0,108.620003,0.0,0.061399999999999996,0.004718407407407408,39.3,41.5,0.057,426435.0,0.0417,87900.0,738400.0,5.457544,32600.0,0.0282,17.92,0.8160180800382828,3.56,41.1759,26800.0,73825.0
1972-05-31,19.63927855711425,1.727500696572859,0.5332407407407408,3816822.73889891,1266369.0,108.169998,0.0,0.0605,0.004727407407407408,39.5,41.6,0.057,426435.0,0.042699999999999995,88500.0,743300.0,5.457544,32800.0,0.0285,17.66,0.8160180800382828,3.56,41.1792,26800.0,73825.0
1972-06-30,8.710217755443894,-2.182050579749839,0.5332407407407408,3816822.73889891,1266369.0,108.510002,0.0,0.061500000000000006,0.004717407407407408,39.7,41.7,0.057,426435.0,0.0446,88900.0,749700.0,5.457544,32500.0,0.0284,17.64,0.7978243308230065,3.56,41.2864,26800.0,73825.0
1972-07-31,5.701078582434493,0.23333955572149012,0.5332407407407408,3816822.73889891,1290566.0,108.760002,0.0,0.061200000000000004,0.0047204074074074075,40.0,41.8,0.055999999999999994,433946.0,0.0455,90100.0,759500.0,5.457544,33100.0,0.0287,17.4,0.7798903736810051,3.56,41.2475,27900.0,77004.0
1972-08-31,-2.186588921282795,3.4453859763478922,0.5332407407407408,3816822.73889891,1290566.0,108.959999,0.0,0.0642,0.004690407407407408,40.1,41.9,0.055999999999999994,433946.0,0.0481,90100.0,768700.0,5.457544,33100.0,0.0277,17.94,0.8042207837491459,3.56,41.8173,27900.0,77004.0
1972-09-30,-3.874813710879277,-0.48609235754794033,0.5332407407407408,3816822.73889891,1290566.0,109.389999,0.0,0.0654,0.004678407407407408,40.2,42.1,0.055,433946.0,0.0487,90200.0,778300.0,5.457544,33000.0,0.0282,17.61,0.8027563100221143,3.56,42.1375,27900.0,77004.0
1972-10-31,0.15503875968991832,0.9317051108095997,0.5332407407407408,3816822.73889891,1328904.0,109.900002,0.0,0.0641,0.004691407407407408,40.1,42.2,0.055999999999999994,448473.0,0.050499999999999996,91400.0,786900.0,5.457544,33800.0,0.0283,17.53,0.7795973223046962,3.56,42.6806,29200.0,83484.0
1972-11-30,-1.0835913312693402,4.561749417458327,0.5332407407407408,3816822.73889891,1328904.0,109.849998,0.0,0.06280000000000001,0.004704407407407408,40.3,42.4,0.053,448473.0,0.0506,90500.0,793900.0,5.457544,31800.0,0.0272,18.34,0.8129180136413164,3.56,43.1838,29200.0,83484.0
1972-12-31,2.0344287949921824,1.1828233479043382,0.5332407407407408,3816822.73889891,1328904.0,110.139999,0.0,0.0641,0.004691407407407408,41.1,42.5,0.052000000000000005,448473.0,0.0533,91400.0,802300.0,5.457544,31400.0,0.0268,18.65,0.7974691926580099,3.56,43.669,29200.0,83484.0
1973-01-31,1.6871165644171793,-1.7111393477340031,0.5332407407407408,4657445.18786957,1377490.0,109.010002,0.0,0.0654,0.004678407407407408,41.6,42.7,0.049,458606.0,0.0594,91700.0,810300.0,5.504372,32900.0,0.0267,18.71,0.7693413382311305,3.56,43.9874,30200.0,95547.0
1973-02-28,28.65761689291102,-3.7490304231664218,0.5332407407407408,4657445.18786957,1377490.0,100.129997,0.0,0.0664,0.004668407407407408,42.4,43.0,0.05,458606.0,0.0658,90300.0,814100.0,5.504372,31700.0,0.0277,17.89,0.7332975194012298,3.56,44.6275,30200.0,95547.0
1973-03-31,5.861664712778425,-0.14326647564470996,0.5332407407407408,4657445.18786957,1377490.0,101.169998,0.0,0.0673,0.004659407407407407,43.4,43.4,0.049,458606.0,0.0709,91100.0,815300.0,5.504372,31900.0,0.0282,17.41,0.6902917625536301,3.56,44.6439,30200.0,95547.0
1973-04-30,0.7751937984496138,-4.079985652797702,0.5332407407407408,4657445.18786957,1413887.0,101.43,0.0,0.067,0.004662407407407408,43.6,43.7,0.05,457317.0,0.0712,92600.0,819700.0,5.504372,32299.999999999996,0.0289,16.94,0.6725219200685769,3.56,44.5779,32700.0,99033.0
1973-05-31,26.37362637362637,-1.8883799196036222,0.5332407407407408,4657445.18786957,1413887.0,98.0,0.0,0.0693,0.004639407407407408,44.5,43.9,0.049,457317.0,0.0784,93100.0,826800.0,5.504372,32400.0,0.0299,16.31,0.6534892816752682,3.56,44.8726,32700.0,99033.0
1973-06-30,7.391304347826089,-0.6574559313959005,0.5332407407407408,4657445.18786957,1413887.0,93.879997,0.0,0.0694,0.004638407407407408,45.5,44.2,0.049,457317.0,0.0849,93700.0,833300.0,5.504372,32200.000000000004,0.0307,15.81,0.6825297919847909,3.56,44.9269,32700.0,99033.0
1973-07-31,-6.153846153846154,3.7981968156531654,0.5332407407407408,4657445.18786957,1433838.0,92.910004,0.0,0.07429999999999999,0.004589407407407408,44.9,44.2,0.048,460614.0,0.10400000000000001,95600.0,836500.0,5.504372,33500.0,0.0306,15.89,0.6730327972895125,3.56,45.0921,33500.0,101161.0
1973-08-31,-10.440034512510788,-3.6684531509887264,0.5332407407407408,4657445.18786957,1433838.0,95.769997,0.0,0.0725,0.004607407407407408,47.5,45.0,0.048,460614.0,0.105,95800.0,838800.0,5.504372,33700.0,0.0313,15.28,0.6496689305207423,4.31,45.0305,33500.0,101161.0
1973-09-30,-3.3718689788053924,4.009592326139089,0.5332407407407408,4657445.18786957,1433838.0,94.790001,0.0,0.069,0.004642407407407408,46.7,45.2,0.048,460614.0,0.10779999999999999,96200.0,839300.0,5.504372,34000.0,0.031,15.48,0.6826084955204145,4.31,45.3912,33500.0,101161.0
1973-10-31,-1.9940179461615193,-0.12911555842478606,0.5332407407407408,4657445.18786957,1476289.0,95.059998,1.0,0.06709999999999999,0.004661407407407408,46.3,45.6,0.046,469073.0,0.1001,97500.0,842600.0,5.504372,34900.0,0.0301,15.91,0.6629799449836719,4.31,45.7542,34000.0,106253.0
1973-11-30,2.9501525940996975,-11.386092898697953,0.5332407407407408,4657445.18786957,1476289.0,100.349998,1.0,0.0669,0.004663407407407408,46.5,45.9,0.048,469073.0,0.1003,98300.0,848900.0,5.504372,34800.0,0.0328,14.65,0.5788839448102641,4.31,45.9606,34000.0,106253.0
1973-12-31,13.142292490118578,1.6569403918299308,0.5332407407407408,4657445.18786957,1476289.0,102.389999,1.0,0.069,0.004642407407407408,47.4,46.3,0.049,469073.0,0.09949999999999999,100100.0,855500.0,5.504372,35100.0,0.0357,13.49,0.5837136224682294,4.31,45.8321,34000.0,106253.0
1974-01-31,15.982532751091716,-1.0046130189646396,0.5332407407407408,5366817.636381241,1491209.0,105.900002,1.0,0.07,0.004632407407407408,49.0,46.8,0.051,473675.0,0.0965,100400.0,859700.0,5.1809330000000005,36600.0,0.0354,13.53,0.5791072881132021,10.11,45.5297,35200.0,112656.0
1974-02-28,22.590361445783124,-0.3624313969141535,0.5332407407407408,5366817.636381241,1491209.0,103.029999,1.0,0.0701,0.004631407407407408,50.0,47.3,0.052000000000000005,473675.0,0.0897,99100.0,864200.0,5.1809330000000005,35200.0,0.0366,12.96,0.5780946869285257,10.11,45.3982,35200.0,112656.0
1974-03-31,6.449631449631443,-2.327998337144044,0.5332407407407408,5366817.636381241,1491209.0,99.510002,1.0,0.0741,0.004591407407407408,50.6,47.8,0.051,473675.0,0.0935,99600.0,870100.0,5.1809330000000005,34900.0,0.0353,13.31,0.5361957981745014,10.11,45.3907,35200.0,112656.0
1974-04-30,-2.1927293710328977,-3.905086188550755,0.5332407407407408,5366817.636381241,1530056.0,98.489998,1.0,0.0766,0.004566407407407408,51.0,48.1,0.051,474235.0,0.1051,101700.0,872900.0,5.1809330000000005,36000.0,0.0374,12.55,0.5225821799986405,10.11,45.253,35600.0,115543.0
1974-05-31,-7.374631268436582,-3.3551101760602386,0.5332407407407408,5366817.636381241,1530056.0,99.769997,1.0,0.07519999999999999,0.004580407407407408,51.8,48.6,0.051,474235.0,0.1131,102800.0,874600.0,5.1809330000000005,36500.0,0.0388,12.0,0.49673998860172436,10.11,45.6185,35600.0,115543.0
1974-06-30,-7.9617834394904445,-1.466544454628782,0.5332407407407408,5366817.636381241,1530056.0,100.160004,1.0,0.0764,0.004568407407407407,52.0,49.0,0.054000000000000006,474235.0,0.1193,103600.0,877800.0,5.1809330000000005,36500.0,0.039,11.89,0.44855874556225395,10.11,45.5354,35600.0,115543.0
1974-07-31,8.09688581314878,-7.779069767441859,0.5332407407407408,5366817.636381241,1560026.0,100.540001,1.0,0.0789,0.004543407407407408,54.0,49.3,0.055,481466.0,0.1292,105100.0,881400.0,5.1809330000000005,37300.0,0.0445,10.39,0.4399413855922914,10.11,45.6196,36200.0,121060.0
1974-08-31,0.0640204865557159,-9.027865338544949,0.5332407407407408,5366817.636381241,1560026.0,103.18,1.0,0.08109999999999999,0.004521407407407408,55.9,49.9,0.055,481466.0,0.1201,105000.0,884100.0,5.1809330000000005,37000.0,0.0468,9.82,0.35258386719195706,10.11,45.1411,36200.0,121060.0
1974-09-30,-3.0710172744721764,-11.933471933471939,0.5332407407407408,5366817.636381241,1560026.0,102.480003,1.0,0.0794,0.004538407407407408,55.9,50.6,0.059000000000000004,481466.0,0.1134,105300.0,887900.0,5.1809330000000005,37100.0,0.0527,8.68,0.35258386719195706,10.11,45.1475,36200.0,121060.0
1974-10-31,10.363036303630357,16.304689959080896,0.5332407407407408,5366817.636381241,1599679.0,101.260002,1.0,0.0779,0.004553407407407408,56.9,51.0,0.06,492664.0,0.10060000000000001,105700.0,893300.0,5.1809330000000005,36900.0,0.0517,8.74,0.3997114421080729,11.16,45.0063,37200.0,107908.0
1974-11-30,10.825358851674661,-5.317997293640064,0.5332407407407408,5366817.636381241,1599679.0,99.57,1.0,0.0764,0.004568407407407407,57.4,51.5,0.066,492664.0,0.09449999999999999,106900.0,898600.0,5.1809330000000005,36800.0,0.0501,8.95,0.3690365379554273,11.16,43.5222,37200.0,107908.0
1974-12-31,0.21586616297895045,-2.0151493497213013,0.5332407407407408,5366817.636381241,1599679.0,97.290001,1.0,0.07400000000000001,0.004592407407407408,57.3,51.9,0.07200000000000001,492664.0,0.08529999999999999,108600.0,902100.0,5.1809330000000005,36900.0,0.0537,8.29,0.3690365379554273,11.16,41.9572,37200.0,107908.0
1975-01-31,-4.146472805600421,12.281213535589263,0.5332407407407408,5977972.78021524,1616116.0,95.610001,1.0,0.0753,0.004579407407407408,57.4,52.3,0.081,509659.0,0.0713,107700.0,906300.0,5.146703,37700.0,0.0499,8.92,0.4180021731113361,11.16,41.3766,38100.0,94707.0
1975-02-28,2.8089887640449396,5.988568459340082,0.5332407407407408,5977972.78021524,1616116.0,93.0,1.0,0.0746,0.004586407407407408,57.2,52.6,0.081,509659.0,0.062400000000000004,105500.0,914100.0,5.146703,35500.0,0.0455,9.76,0.44109457489437637,11.16,40.4317,38100.0,94707.0
1975-03-31,-1.912568306010931,2.169383502880251,0.5332407407407408,5977972.78021524,1616116.0,94.82,1.0,0.0801,0.004531407407407408,56.9,52.8,0.086,509659.0,0.0554,105700.0,925000.0,5.146703,34700.0,0.0438,10.16,0.45187969180430115,11.16,39.9919,38100.0,94707.0
1975-04-30,-7.075208913649023,4.726487523992318,0.5332407407407408,5977972.78021524,1651853.0,95.389999,0.0,0.08310000000000001,0.004501407407407408,57.5,53.0,0.08800000000000001,533188.0,0.054900000000000004,106800.0,935100.0,5.146703,35200.0,0.0435,10.23,0.4625048354787018,11.16,40.066,39000.0,99406.0
1975-05-31,1.318944844124692,4.410080183276066,0.5332407407407408,5977972.78021524,1651853.0,94.629997,0.0,0.08039999999999999,0.004528407407407408,57.9,53.1,0.09,533188.0,0.052199999999999996,107000.0,947900.0,5.146703,34700.0,0.041,10.82,0.5086227406433865,11.16,39.9521,39000.0,99406.0
1975-06-30,-0.7100591715976212,4.432254525507395,0.5332407407407408,5977972.78021524,1651853.0,95.860001,0.0,0.0796,0.004536407407407408,58.0,53.5,0.08800000000000001,533188.0,0.0555,108400.0,963000.0,5.146703,34600.0,0.0402,11.01,0.5086227406433865,11.16,40.2049,39000.0,99406.0
1975-07-31,3.3373063170440975,-6.765416535350354,0.5332407407407408,5977972.78021524,1709820.0,101.25,0.0,0.08199999999999999,0.0045124074074074086,58.7,54.0,0.086,553647.0,0.061,109500.0,975100.0,5.146703,34900.0,0.0401,10.9,0.4603174603174603,11.16,40.6187,38800.0,115831.0
1975-08-31,-6.113033448673589,-2.1070422535211297,0.5332407407407408,5977972.78021524,1709820.0,101.790001,0.0,0.08220000000000001,0.004510407407407408,59.0,54.2,0.084,553647.0,0.061399999999999996,109100.0,983100.0,5.146703,34500.0,0.0433,10.09,0.42964756524078557,11.16,41.0204,38800.0,115831.0
1975-09-30,-12.653562653562666,-3.4645488029465876,0.5332407407407408,5977972.78021524,1709820.0,104.239998,0.0,0.0848,0.004484407407407408,59.4,54.6,0.084,553647.0,0.062400000000000004,109200.0,991500.0,5.146703,34600.0,0.0438,9.92,0.42964756524078557,11.16,41.5526,38800.0,115831.0
1975-10-31,0.42194092827005925,6.164301895791113,0.5332407407407408,5977972.78021524,1761831.0,101.610001,0.0,0.0791,0.004541407407407408,59.8,54.9,0.084,576649.0,0.0582,109700.0,997800.0,5.146703,34600.0,0.0418,10.33,0.43919649501002084,11.16,41.7303,41200.0,124091.0
1975-11-30,3.5014005602240994,2.4707996406109434,0.5332407407407408,5977972.78021524,1761831.0,103.529999,0.0,0.0814,0.004518407407407408,59.5,55.3,0.083,576649.0,0.052199999999999996,111100.0,1006900.0,5.146703,34600.0,0.041,10.44,0.4450767411857323,11.16,41.7882,41200.0,124091.0
1975-12-31,0.6765899864682012,-1.15081104778606,0.5332407407407408,5977972.78021524,1761831.0,103.510002,0.0,0.0776,0.004556407407407408,59.7,55.6,0.08199999999999999,576649.0,0.052000000000000005,113100.0,1016200.0,5.146703,35000.0,0.0415,10.25,0.4450767411857323,11.16,42.3527,41200.0,124091.0
1976-01-31,-9.946236559139788,11.830579886905435,0.5332407407407408,6498746.0153796505,1820487.0,103.879997,0.0,0.078,0.004552407407407408,59.9,55.8,0.079,600490.0,0.0487,111900.0,1026599.9999999999,4.97851,35600.0,0.038,11.19,0.48441982832066366,11.16,42.9179,42800.0,132702.0
1976-02-29,1.8656716417910557,-1.140194328772559,0.5332407407407408,6498746.0153796505,1820487.0,103.660004,0.0,0.07769999999999999,0.004555407407407408,59.9,55.9,0.077,600490.0,0.04769999999999999,110600.0,1040300.0,4.97851,34200.0,0.0366,11.59,0.4962792922992584,12.03,43.3469,42800.0,132702.0
1976-03-31,-2.783882783882796,3.0688998094474007,0.5332407407407408,6498746.0153796505,1820487.0,105.339996,0.0,0.0766,0.004566407407407408,60.0,56.0,0.076,600490.0,0.0484,111300.0,1050000.0,4.97851,33800.0,0.0365,11.63,0.4962792922992584,12.1,43.4396,42800.0,132702.0
1976-04-30,-0.15071590052749828,-1.0995426680938003,0.5332407407407408,6498746.0153796505,1852332.0,106.230003,0.0,0.0767,0.004565407407407408,60.6,56.1,0.077,620432.0,0.0482,113100.0,1060800.0,4.97851,34100.0,0.0364,11.69,0.48244051282383504,12.17,43.6562,44200.0,136551.0
1976-05-31,-1.811320754716983,-1.436442345533251,0.5332407407407408,6498746.0153796505,1852332.0,107.290001,0.0,0.0796,0.004536407407407408,60.8,56.4,0.07400000000000001,620432.0,0.0529,113600.0,1072099.9999999998,4.97851,34100.0,0.0369,11.53,0.49386395095479646,12.17,43.842,44200.0,136551.0
1976-06-30,-3.1514219830899304,4.092633260131762,0.585,6498746.0153796505,1852332.0,106.639999,0.0,0.0786,0.005064,61.2,56.7,0.076,620432.0,0.0548,114400.0,1077599.9999999998,4.97851,33900.0,0.0369,11.54,0.49386395095479646,12.17,43.8892,44200.0,136551.0
1976-07-31,-9.365079365079366,-0.8055235903337232,0.5616666666666666,6498746.0153796505,1886558.0,106.559998,0.0,0.0786,0.004830666666666666,61.6,57.0,0.078,634701.0,0.053099999999999994,115600.0,1086300.0,4.97851,34300.0,0.0364,11.76,0.47754163932410243,12.17,44.1328,44400.0,138840.0
1976-08-31,-9.632224168126092,-0.5123743232791966,0.5416666666666666,6498746.0153796505,1886558.0,106.129997,0.0,0.0766,0.004650666666666667,61.4,57.3,0.078,634701.0,0.0529,115500.0,1098700.0,4.97851,34100.0,0.037,11.6,0.47754163932410243,12.17,44.4373,44400.0,138840.0
1976-09-30,12.5,2.264114274608886,0.5275,6498746.0153796505,1886558.0,105.5,0.0,0.0755,0.00452,61.8,57.6,0.076,634701.0,0.0525,115600.0,1110800.0,4.97851,33900.0,0.0365,11.81,0.4880422441292555,13.9,44.5848,44400.0,138840.0
1976-10-31,6.632213608957804,-2.2234891676168655,0.5025000000000001,6498746.0153796505,1934273.0,105.940002,0.0,0.0742,0.004283,61.9,57.9,0.077,653543.0,0.050199999999999995,116600.0,1125000.0,4.97851,34300.0,0.0384,11.35,0.4649033512849531,13.9,44.5707,45500.0,139091.0
1976-11-30,7.1082390953150165,-0.7774538386783436,0.45166666666666666,6498746.0153796505,1934273.0,106.190002,0.0,0.0701,0.003815666666666667,62.0,58.1,0.078,653543.0,0.0495,118300.0,1138200.0,4.97851,34700.0,0.0394,11.25,0.4649033512849531,13.9,45.2543,45500.0,139091.0
1976-12-31,3.8461538461538325,5.24975514201762,0.445,6498746.0153796505,1934273.0,104.559998,0.0,0.0681,0.003769,62.5,58.4,0.078,653543.0,0.04650000000000001,120300.0,1152000.0,4.97851,35200.0,0.0387,11.6,0.4933016177137353,13.9,45.7422,45500.0,139091.0
1977-01-31,0.7988380537400364,-5.053042992741474,0.515,7349730.99716828,1988648.0,105.540001,0.0,0.07400000000000001,0.00441,62.8,58.7,0.075,669207.0,0.0461,119700.0,1165200.0,4.847571,36100.0,0.0395,11.44,0.462052610617867,13.9,45.4293,46300.0,149831.0
1977-02-28,5.187319884726227,-2.16602959913752,0.5066666666666667,7349730.99716828,1988648.0,105.260002,0.0,0.0745,0.004321666666666667,63.5,59.3,0.076,669207.0,0.046799999999999994,117800.0,1177600.0,4.847571,34400.0,0.041,11.01,0.4525536947715232,13.9,46.1459,46300.0,149831.0
1977-03-31,3.424657534246567,-1.4025245441795176,0.5008333333333334,7349730.99716828,1988648.0,105.029999,0.0,0.0742,0.004266333333333334,64.1,59.6,0.07400000000000001,669207.0,0.046900000000000004,118700.0,1188500.0,4.847571,34100.0,0.0417,10.9,0.44694184189459374,13.9,46.7314,46300.0,149831.0
1977-04-30,-1.9867549668874163,0.020321072952644847,0.5116666666666666,7349730.99716828,2055909.0,104.389999,0.0,0.0745,0.004371666666666666,64.9,60.0,0.07200000000000001,674425.0,0.0473,120600.0,1199600.0,4.847571,34800.0,0.0429,10.64,0.4290948675257514,13.9,47.188,48900.0,158751.0
1977-05-31,-0.6081081081081074,-2.3567655424624023,0.515,7349730.99716828,2055909.0,104.519997,0.0,0.0738,0.004412,65.2,60.2,0.07,674425.0,0.0535,121000.0,1209000.0,4.847571,34700.0,0.0436,10.55,0.4290948675257514,13.9,47.552,48900.0,158751.0
